age,income,credit_score,loan_amount,active_loans,app_usage_frequency,engagement_score,migrated,loan_status_Ongoing,loan_status_Paid
52,68461,432,20072,1,13,42,0,True,False
57,118474,839,44290,2,19,94,0,True,False
25,65469,834,20650,1,22,69,0,True,False
63,108136,795,16115,1,28,74,0,False,True
64,45435,668,6149,3,6,88,0,False,False
51,109117,398,42992,2,20,39,0,False,True
64,39191,616,18716,2,17,62,0,True,False
40,109726,422,33188,0,25,48,0,True,False
35,148658,619,14621,4,18,6,0,False,False
40,140660,794,7820,0,25,74,0,False,False
30,52386,756,48529,3,24,42,0,False,False
56,56721,821,43800,1,1,58,0,False,False
55,79786,819,31399,3,27,43,0,True,False
54,38704,614,15002,3,23,10,0,False,False
38,81635,841,44098,0,13,89,0,False,True
39,27123,778,46511,1,26,78,0,False,False
37,115710,319,29750,4,19,39,0,False,False
60,134837,429,27074,3,16,13,0,False,True
33,139912,592,18310,4,10,75,0,False,True
34,87993,431,18006,1,13,39,0,False,True
50,137752,655,10671,1,10,11,0,False,True
20,105122,353,45345,0,14,16,0,False,False
22,122512,686,28894,2,9,33,0,False,True
35,50416,564,27193,0,21,60,0,True,False
42,26814,514,11222,4,11,96,0,False,False
30,103537,759,24786,0,3,59,1,True,False
31,75258,757,32509,1,8,74,0,False,False
29,41508,342,1386,3,12,51,0,False,False
51,110166,577,2634,2,3,15,0,True,False
35,103916,429,41878,1,7,80,0,False,True
27,138710,649,5133,3,14,43,0,False,True
57,60699,843,43144,4,7,27,0,True,False
31,71335,405,39349,4,7,56,0,False,True
43,71806,300,35735,4,14,60,0,False,False
47,102853,731,22952,0,12,96,0,False,False
27,88768,605,25816,4,1,70,0,False,False
47,60739,826,22529,4,27,47,0,False,True
55,59785,352,6767,0,5,8,0,False,True
45,56980,819,42521,3,28,63,0,True,False
27,114335,629,19383,1,11,89,0,False,False
47,125719,624,5901,2,1,7,0,True,False
47,119702,413,43889,4,23,81,0,False,True
56,110016,446,15633,4,13,94,0,True,False
60,26609,465,20163,4,29,2,0,False,True
55,91253,678,11707,0,24,17,0,False,False
46,110481,438,23576,0,23,4,0,False,False
36,116128,598,19061,0,17,26,0,False,True
28,53141,575,46101,2,3,78,0,False,True
52,55009,477,45706,1,10,72,0,False,True
39,135966,653,12548,4,19,69,0,False,False
32,31782,453,16115,3,7,5,0,False,True
47,117072,500,10843,4,20,5,0,False,False
48,124352,414,37945,4,28,91,0,True,False
32,50933,367,40979,4,3,69,0,False,False
54,102154,744,41641,4,22,3,0,True,False
25,33307,744,4841,1,12,38,0,False,False
37,117207,625,7416,3,26,94,0,False,False
24,131209,658,11633,0,22,1,0,False,True
44,133297,444,38653,3,10,8,0,False,False
21,100874,574,1594,4,21,13,0,False,True
29,63346,808,15393,3,12,84,0,False,True
49,137138,478,36380,4,15,70,0,False,True
64,75772,776,46056,3,6,50,0,False,False
24,97084,713,23743,2,19,8,0,False,True
52,65149,452,32971,3,29,30,0,True,False
20,111700,403,5861,0,26,40,0,True,False
37,52526,374,38534,0,5,79,0,False,False
51,121758,427,37126,3,25,74,0,False,True
30,110712,644,15846,3,20,33,0,True,False
40,93477,830,27177,1,27,73,0,False,False
45,30695,458,34682,3,2,52,0,False,False
44,64169,837,19228,0,21,33,0,False,False
41,72947,725,35763,2,19,73,0,False,False
46,72224,322,25009,0,28,78,0,False,False
32,70865,346,1094,1,19,96,0,False,True
52,50553,824,42452,3,4,37,0,False,True
53,129501,443,16100,2,28,70,0,False,True
60,85410,718,33917,0,20,69,0,False,True
54,128754,384,18430,2,5,4,0,False,False
20,115895,715,36571,4,7,60,0,False,False
40,49816,781,25974,0,4,80,0,True,False
25,80026,755,32129,4,11,74,0,True,False
47,75705,596,48234,2,23,31,1,False,True
36,86922,411,21860,3,25,95,0,False,False
24,140700,529,8276,3,3,14,0,True,False
50,98914,395,1551,3,5,77,0,True,False
24,26881,677,49248,4,20,60,0,True,False
57,64567,455,9486,3,15,68,0,True,False
22,72365,720,18527,1,25,26,0,False,True
42,104211,404,10745,0,21,24,0,False,False
56,95122,629,42128,0,26,56,0,False,True
56,50006,738,13997,2,18,9,0,True,False
29,66198,431,19330,4,16,35,0,True,False
29,47831,681,41078,0,16,79,0,False,False
38,125649,437,39585,4,10,24,0,False,False
36,41459,569,25829,2,1,31,0,False,True
40,57443,849,44336,3,23,83,0,False,False
33,67316,695,9070,2,11,66,0,False,True
28,121131,763,2320,1,17,66,0,False,True
20,89486,749,24507,3,24,41,0,True,False
64,30877,630,39921,3,15,36,0,False,True
32,64553,552,7589,3,25,34,0,True,False
23,139137,584,28459,2,7,39,0,False,True
20,29922,573,16589,1,25,83,0,False,True
59,147778,319,37375,4,26,23,0,False,False
51,142018,538,44085,2,6,80,0,False,False
53,29686,569,44200,0,15,44,0,True,False
47,57766,717,34168,0,15,70,0,False,False
50,104943,609,27732,2,7,58,0,False,True
27,57006,330,32511,4,3,59,0,True,False
58,56422,403,23426,0,14,26,0,True,False
45,141590,485,31982,4,9,22,0,True,False
53,37205,427,17746,3,3,88,0,False,True
22,111590,509,29514,2,6,40,0,False,False
31,48527,713,4851,3,20,85,0,True,False
20,136483,580,20796,0,9,94,0,False,True
63,43443,552,11498,4,1,11,0,False,False
24,41524,318,33852,3,9,9,0,False,False
49,141477,435,35592,0,12,12,0,True,False
49,53202,522,45845,1,4,26,0,False,True
36,90552,302,16930,3,26,38,0,False,False
42,71142,535,46317,1,16,3,0,False,True
34,86692,764,43881,1,5,97,0,False,False
56,107384,527,48900,0,27,15,0,True,False
40,45855,798,42590,2,29,47,0,True,False
33,108747,820,22159,4,17,5,0,False,False
21,85372,438,30536,0,17,54,1,False,True
30,50095,575,25252,3,6,24,0,False,False
58,63724,590,25003,4,26,11,0,False,True
57,74241,352,41186,2,29,33,0,False,False
53,128119,409,36139,0,15,87,0,True,False
57,77003,303,40836,2,1,74,0,False,True
53,93379,346,23205,3,13,57,0,True,False
37,119837,393,31523,0,16,52,0,False,True
49,116996,512,45627,3,2,64,0,False,False
34,122454,735,8464,4,29,43,0,True,False
46,119283,807,18110,4,19,92,0,True,False
53,40972,504,47316,2,23,81,0,False,True
57,148805,680,8121,2,2,44,0,False,True
52,118846,372,10840,4,21,90,0,False,True
43,47927,815,38080,1,25,89,0,True,False
34,145589,375,41768,4,12,36,0,False,False
49,140657,376,10461,0,12,12,0,False,True
61,91630,709,21927,3,26,56,0,False,False
36,129428,405,25398,4,8,3,0,False,True
24,147035,775,34086,4,12,50,0,False,False
48,77347,574,16329,3,24,29,0,False,True
23,124708,387,16791,3,11,88,0,False,False
29,113860,376,15372,0,2,83,0,True,False
36,111210,376,49703,3,1,77,0,False,True
29,94518,741,28354,2,25,16,0,False,True
36,70283,839,49469,4,26,40,0,True,False
39,106326,544,45018,3,28,27,0,False,True
43,37205,681,22537,0,4,70,0,False,True
24,145243,441,35370,3,9,42,0,True,False
53,114874,667,26405,4,27,57,0,True,False
25,37748,383,42815,1,28,10,0,False,False
21,46097,442,24703,3,27,38,0,True,False
32,28092,651,16234,2,7,8,0,True,False
62,78311,844,8532,4,28,18,0,False,True
62,47692,451,41134,0,22,96,0,True,False
30,149954,457,36416,4,26,17,0,False,True
42,48862,745,7903,1,29,58,0,True,False
35,115396,602,19242,0,25,66,0,True,False
50,104507,749,14788,1,10,44,0,False,False
30,105152,523,36249,1,20,84,0,True,False
35,95469,342,35588,2,14,74,0,True,False
27,29926,563,30513,3,1,9,0,False,True
23,116299,302,44039,2,5,48,0,False,True
59,28969,567,20542,2,13,39,0,False,False
23,60733,315,33294,2,6,89,0,True,False
44,94855,633,4684,0,22,89,0,False,True
22,66743,763,24795,3,28,88,0,True,False
51,64876,358,4651,3,17,6,0,False,False
22,132445,476,11431,0,15,30,0,False,True
46,45323,362,11131,2,7,74,0,False,True
48,41428,606,25091,2,8,95,1,False,False
51,59578,545,25845,1,28,18,0,True,False
38,111486,588,25491,1,21,43,0,False,True
40,133577,631,5830,4,2,33,0,False,True
24,89140,826,29640,1,18,53,0,False,False
37,132325,554,8334,3,27,56,0,False,False
47,108829,809,48387,0,21,19,0,False,False
61,31364,762,10304,2,23,87,0,True,False
41,60349,498,48647,4,7,69,0,True,False
40,25691,570,18032,1,29,26,0,True,False
25,120598,363,26755,4,20,29,0,False,False
20,91467,529,48353,0,27,24,0,False,True
24,70896,548,1016,0,16,6,0,True,False
60,82062,545,9308,4,19,54,0,False,False
31,122266,456,30654,4,9,39,0,True,False
45,104762,387,40244,4,12,4,0,False,True
53,38861,612,6942,2,14,58,0,False,True
33,121837,365,3693,3,7,48,0,False,False
45,138779,319,16562,1,2,60,0,False,True
64,113302,332,7259,1,17,26,0,False,False
46,126710,372,49347,1,11,79,0,False,False
28,88928,642,43236,4,18,77,0,False,False
45,131643,432,5942,4,29,40,0,False,False
41,140720,354,48419,4,12,86,0,False,True
49,108231,360,37556,2,3,77,0,False,True
62,66347,819,1371,2,21,56,0,False,True
36,28121,571,28383,2,14,39,0,False,True
45,108793,545,24404,2,15,81,0,False,False
55,53164,475,8120,0,19,39,0,False,False
20,50491,616,6702,2,10,48,0,False,True
27,84222,430,9347,2,9,25,0,True,False
54,48165,401,36429,2,10,34,0,True,False
34,139250,609,40419,1,20,21,0,True,False
41,28748,591,26040,1,23,25,0,False,True
33,123581,794,38646,1,4,89,0,False,False
45,51553,660,46859,3,19,22,0,False,False
47,141547,637,38083,0,10,23,0,True,False
42,85380,309,23542,4,17,25,0,True,False
33,69331,348,43733,2,12,78,0,False,False
43,121033,786,9308,1,25,78,0,True,False
21,121844,620,40242,0,29,26,0,True,False
64,145617,432,35142,2,27,30,0,False,False
45,64560,382,45163,3,1,90,0,True,False
33,78865,356,31690,4,11,38,0,True,False
26,71686,675,8393,2,13,86,0,False,True
22,100910,648,5403,4,1,34,0,True,False
42,29675,570,4546,2,1,89,0,False,True
62,91706,782,37745,3,21,77,0,False,False
64,131985,410,29893,0,16,93,0,False,True
37,134021,375,10388,4,7,73,0,False,False
57,149062,457,42756,4,23,15,0,False,True
54,102986,831,37660,0,10,95,0,False,True
34,101216,628,24708,4,16,44,0,False,True
44,35068,421,25726,1,1,91,0,True,False
56,79460,340,15008,0,22,95,0,True,False
47,125766,466,37017,3,9,10,0,True,False
29,71418,322,1111,2,6,37,1,True,False
58,51206,578,18545,2,15,7,0,True,False
36,25287,768,41168,0,4,32,0,False,True
58,47337,699,3379,1,15,11,0,True,False
41,45666,308,31237,3,10,48,0,False,False
45,141595,312,46948,2,25,92,0,False,True
63,26161,351,22810,2,16,68,0,False,True
44,139817,508,42120,1,13,48,0,False,False
36,146025,849,18809,4,19,45,0,True,False
32,125667,701,9469,0,29,95,0,False,False
39,115071,490,28967,1,26,93,0,False,True
44,123064,350,10748,1,20,33,0,False,True
23,63751,692,24424,1,4,4,0,False,True
29,107063,599,21976,1,20,47,0,False,False
22,131511,495,24914,4,22,90,0,True,False
60,114389,716,31067,3,29,53,0,False,True
64,39758,719,43875,1,16,31,0,True,False
37,90780,821,13942,1,11,31,0,False,True
55,140614,655,20491,0,15,27,0,True,False
41,28178,447,5533,2,11,89,0,False,False
53,56831,664,24583,4,23,48,0,False,True
27,27176,663,38049,1,25,36,0,False,True
59,128306,701,28821,3,11,49,0,False,True
63,58654,791,31261,3,3,31,0,False,False
38,148220,528,38536,3,24,44,0,False,False
61,51627,836,30945,0,24,59,1,True,False
60,77550,567,18384,3,17,23,0,False,False
56,137025,704,29410,0,5,99,0,False,True
25,69910,310,13198,4,13,68,1,True,False
45,115417,619,30354,3,10,92,0,False,False
53,83251,425,8169,2,5,42,0,True,False
64,60422,605,41129,1,12,42,0,True,False
25,36984,810,32909,4,8,13,0,True,False
56,114312,388,4830,2,24,1,0,False,True
52,86386,654,22404,4,12,76,0,False,True
41,108291,651,28757,3,16,53,0,False,False
40,32135,313,36650,4,2,40,0,False,True
25,25320,556,34766,4,3,90,0,True,False
25,127958,508,16942,4,18,46,0,True,False
23,119171,580,33419,0,17,87,0,False,True
49,46684,742,17668,2,2,22,0,True,False
30,80913,688,17246,3,26,52,0,False,True
49,113774,782,25996,1,22,28,0,True,False
50,46889,446,4065,3,12,53,0,False,False
43,120849,578,11467,3,17,63,0,False,False
28,123071,820,45844,0,6,17,0,False,True
22,73899,733,22007,0,17,64,0,False,True
50,149011,443,3543,4,2,6,0,False,True
59,35770,588,29702,3,8,14,0,False,True
56,64321,685,29833,2,14,17,0,False,True
55,110962,313,11033,0,6,38,0,True,False
43,134863,556,35169,0,9,69,0,False,False
50,66777,645,17829,2,1,13,0,True,False
25,71250,644,5522,0,5,53,0,False,False
21,98034,699,21151,2,7,9,0,True,False
39,129940,506,36319,1,9,44,0,True,False
47,65130,471,27543,2,14,26,0,True,False
30,106931,763,38584,1,27,77,0,False,True
23,74346,569,31473,4,9,19,0,False,False
34,27537,520,8699,4,4,48,0,False,True
25,109762,451,3629,0,29,81,0,False,True
49,40216,482,41455,2,20,80,0,True,False
57,109149,698,11156,0,15,30,0,False,False
21,28009,371,18441,2,4,32,0,False,False
34,114904,717,31716,0,3,78,0,False,False
30,54327,582,7834,4,24,79,0,False,False
27,39209,373,19179,4,21,76,0,False,True
45,73443,654,27219,0,23,75,0,False,True
64,40029,796,38617,2,26,69,0,False,False
63,92613,627,16782,3,22,11,0,False,True
24,104443,834,16827,2,14,98,0,False,False
25,81997,746,10431,0,9,83,0,False,True
45,127171,672,37918,2,19,26,0,True,False
23,139456,661,45057,1,6,26,0,True,False
38,87559,392,10496,2,3,17,0,False,False
39,89892,620,24331,4,18,95,0,False,False
52,95409,623,40238,4,16,83,0,False,True
39,33635,683,47025,1,3,44,0,False,False
31,58065,645,24563,2,2,84,0,False,False
20,136399,402,4712,3,2,23,0,False,True
45,145544,514,29531,2,26,25,0,False,False
33,132340,491,46489,4,27,92,0,False,False
57,58783,493,33664,4,23,37,0,True,False
56,59152,679,46263,0,10,76,0,True,False
30,83741,702,13420,4,15,65,0,True,False
55,132049,310,6315,0,3,2,0,False,False
32,76502,486,6381,4,8,74,0,False,True
62,54092,314,10497,4,29,98,1,True,False
22,42653,596,30040,3,18,32,0,False,False
52,122999,710,33375,0,27,89,0,True,False
25,124564,351,14494,0,11,74,0,False,True
29,65469,327,32752,4,7,55,0,False,True
24,148064,316,26357,0,19,50,0,False,True
42,111483,650,17950,4,25,65,0,False,True
29,146585,727,16752,4,7,32,0,False,True
63,84754,528,38390,2,25,37,0,False,True
21,54978,509,5132,0,2,76,0,False,False
32,112592,730,42598,1,6,82,0,True,False
59,119543,593,29276,0,5,94,0,False,True
21,68169,403,40763,0,14,13,0,True,False
39,73287,503,21551,3,18,54,0,True,False
20,79745,352,27975,1,4,3,0,False,False
56,135168,674,3670,1,4,85,0,False,True
28,138985,353,10364,3,24,42,0,False,True
36,145843,575,27296,3,13,78,0,False,False
28,30543,634,25680,0,23,40,0,False,False
30,81392,330,19066,2,29,74,0,False,False
34,46067,434,29892,3,21,66,0,False,False
43,76033,357,11041,1,25,60,0,False,False
57,70256,404,10054,1,1,11,0,True,False
54,115633,565,12637,0,20,1,0,False,False
49,133383,821,11757,2,5,26,0,False,True
50,134048,795,42258,4,24,42,0,False,True
24,94345,552,28484,3,3,62,0,False,False
63,47191,594,13329,3,28,61,1,False,False
33,111803,457,34538,0,21,77,0,False,False
30,97742,848,28115,2,19,92,0,False,False
28,143843,366,27038,1,13,85,0,False,False
53,111593,598,37622,1,7,62,0,False,True
31,53992,762,36886,4,10,74,0,True,False
54,137050,400,10901,1,3,12,0,False,False
54,106531,355,18374,3,23,27,0,False,False
20,73803,631,47290,4,2,67,0,False,False
59,134975,692,33806,2,7,28,0,False,True
41,88477,680,18659,4,9,66,0,False,True
48,38210,391,49770,2,28,28,0,True,False
27,108329,746,24453,1,21,95,0,True,False
30,51270,408,31498,0,12,21,0,True,False
60,87008,616,5857,4,22,7,0,True,False
56,30197,467,17312,4,29,95,0,False,True
33,138857,734,2436,3,10,14,0,True,False
49,32452,741,28569,3,27,39,0,False,False
54,66486,517,25949,2,19,73,0,False,True
40,39859,521,8693,0,13,87,0,False,True
56,52236,827,46986,3,10,62,0,False,True
24,56899,577,38019,3,5,12,0,False,False
38,57083,765,10305,1,29,93,0,False,True
33,92708,329,33646,1,15,38,0,False,False
45,136462,658,28302,3,21,58,0,True,False
23,41663,587,11590,2,3,56,0,False,True
44,118076,385,41430,0,8,39,0,False,False
64,143665,533,4123,3,6,86,0,False,True
61,44053,612,5158,2,29,4,0,True,False
44,36085,664,9700,2,19,48,0,False,True
37,55564,568,11531,3,17,7,0,True,False
59,114745,430,28738,2,10,60,0,False,True
27,84095,650,10879,4,1,40,0,False,False
58,94517,479,6543,2,13,8,0,True,False
59,46153,779,47748,3,27,58,0,False,True
33,30247,462,48924,2,10,57,0,True,False
51,35553,395,43348,3,12,35,0,True,False
57,45811,809,19581,1,2,73,0,False,False
52,120381,664,37679,3,10,13,0,False,False
42,31135,652,14582,2,21,39,0,False,False
34,30573,735,44888,3,23,84,0,False,False
52,143819,382,31276,0,1,21,0,True,False
44,149588,524,39003,3,1,47,0,True,False
36,104267,711,5799,3,20,83,0,False,True
52,32189,417,26091,0,29,2,0,False,True
21,105077,781,29234,0,26,44,0,False,True
33,68646,491,47993,0,15,30,0,False,False
59,101623,406,25605,4,22,87,0,True,False
59,136971,681,37534,3,25,55,0,True,False
58,78687,689,32668,0,1,40,0,False,True
25,93312,543,5111,0,27,77,0,False,True
25,132615,767,25686,1,26,97,0,True,False
22,52564,837,8015,4,21,96,0,False,False
26,53835,509,7856,3,9,92,0,False,True
27,86587,372,17490,2,24,24,0,False,True
61,32697,608,36194,4,7,42,0,True,False
34,105165,485,15497,4,16,28,0,True,False
48,98922,552,24194,1,16,94,0,False,True
52,42046,312,45104,3,13,93,0,False,True
49,82823,598,6316,3,10,98,0,False,False
58,98580,375,39130,0,18,51,0,False,False
46,78370,350,5693,0,9,22,0,False,False
55,34615,448,42758,4,12,89,0,False,False
48,138338,421,30954,1,29,78,0,False,True
57,30060,510,48901,3,24,74,0,False,True
52,101436,579,22652,1,13,74,0,False,True
56,85519,837,15178,2,11,8,0,False,False
46,145562,455,44397,3,15,14,0,False,True
52,96117,537,15751,0,10,45,0,True,False
23,86158,675,1425,4,10,38,0,False,False
41,59782,381,4044,1,9,32,0,True,False
21,110709,791,12480,0,25,62,0,False,False
29,103533,655,44874,4,25,96,0,False,True
24,133939,572,39997,0,3,67,0,False,False
29,83255,343,2239,3,23,84,0,True,False
52,136952,422,7566,1,16,61,0,False,False
57,97684,648,20775,2,12,13,0,True,False
32,81918,629,37981,0,17,87,0,False,True
50,109284,708,4006,1,25,83,0,True,False
55,104558,622,8025,3,15,80,0,False,True
64,110549,410,20423,0,25,99,0,True,False
43,129223,388,40326,3,3,47,0,False,True
34,106422,732,26174,2,5,54,0,True,False
48,145363,398,27663,2,28,71,0,False,True
27,50256,838,34952,4,13,52,0,False,True
24,55005,445,28326,4,24,72,0,False,True
48,31638,556,32139,4,6,25,0,True,False
23,62419,488,48198,3,26,23,0,True,False
31,58377,539,9102,4,26,74,0,False,True
64,131244,802,47637,1,9,30,0,False,False
21,68116,570,8116,3,29,97,0,False,True
46,61634,819,13937,3,19,11,0,False,False
50,107291,849,31161,4,28,35,0,False,True
55,48382,413,5383,4,7,27,0,True,False
55,140303,638,21320,3,13,67,0,False,False
45,81063,658,5507,2,22,47,0,True,False
62,47394,633,15735,2,5,50,0,False,False
46,92789,468,30713,4,16,8,0,False,False
24,128246,638,17519,2,4,55,0,False,False
39,135634,560,3025,1,5,77,0,False,False
30,25864,498,20919,1,29,42,0,True,False
29,124572,510,38622,1,20,67,0,False,False
59,65222,586,39135,3,19,20,0,False,True
57,38666,771,36658,3,23,45,0,False,True
25,148664,781,20141,3,6,35,0,False,False
27,45955,322,30696,3,4,77,0,True,False
42,135674,408,4773,3,25,20,0,True,False
45,128533,595,25956,4,1,24,0,False,False
62,106845,305,16819,2,17,57,0,True,False
31,141925,849,2528,4,9,55,0,True,False
45,94590,502,21955,2,16,9,0,True,False
32,91471,624,45588,4,23,94,0,False,False
59,135476,543,6049,1,2,89,0,False,True
37,113314,626,34616,0,11,16,0,False,True
